year,country,team_size_all,team_size_male,team_size_female,p1,p2,p3,p4,p5,p6,p7,awards_gold,awards_silver,awards_bronze,awards_honorable_mentions,leader,deputy_leader,total_score,average_score_per_contestant,medal_Efficiency,Country Code,Value_gross_enr_ratio_for_tertirary_edu,Value_gov_expen_as_perc_of_GPP,Value_literacy_rate,Region,Income Group,Gov_Investment_Per_Medal,Lit_Performance_Ratio,SE.TER.GRAD.SC.ZS,IT.NET.USER.P2,SL.TLF.ADVN.ZS,UIS.X.US.FSGOV,UIS.X.USCONST.FSGOV,NY.GDP.PCAP.CD,SE.XPD.TOTL.GB.ZS,SE.XPD.CUR.TOTL.ZS,OECD.TSAL.1.E10
2019,Nepal,6,6,NA,12,1,0,0,4,0,NA,0,0,0,1,Deepak Bastola,Pitambar Acharya,17,2.8333333333333335,0,NPL,13.92,3.49,94.24,South Asia,Low income,NA,33.26117647058823,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Nicaragua,2,2,NA,14,1,0,0,2,0,NA,0,0,0,2,Oscar Danilo Quintanilla Luna,Darwing José Mena Gutiérrez,17,8.5,0,NIC,17.77,4.6,98.59456,Latin America & Caribbean,Lower middle income,NA,11.59936,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Egypt,4,4,NA,3,1,0,1,7,0,NA,0,0,0,0,Walid Elsayed Aly Gomaa,Moaaz Muhammad Muhammad Alqady,12,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Ghana,4,2,2,9,0,0,0,2,0,NA,0,0,0,1,Stephen Bobila,Mawuenyega Dogoe,11,2.75,0,GHA,17.43,3.15,76.31555,Sub-Saharan Africa,Lower middle income,NA,27.751109090909093,4.88304,NA,NA,NA,NA,NA,NA,NA,NA
2019,Myanmar,6,5,1,6,2,0,0,3,0,NA,0,0,0,0,Saw Win Maung,Aung Kyaw,11,1.8333333333333333,0,MMR,NA,2,95,East Asia & Pacific,Low income,NA,51.81818181818182,NA,NA,NA,1470.04074,1463.0798,NA,10.45751,74.55966,NA
2019,Cambodia,6,6,NA,2,8,0,0,0,0,NA,0,0,0,1,Ngonn Seam,Karim Ham,10,1.6666666666666667,0,KHM,16.84,2.83,NA,NA,NA,NA,NA,4.512,NA,NA,NA,NA,NA,NA,NA,NA
2019,Bolivia,6,5,1,7,0,0,0,2,0,NA,0,0,0,0,Jaime Manuel Rojas Claure,Jhonny Angel Aguilar Blanco,9,1.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Luxembourg,6,4,2,2,1,1,0,5,0,NA,0,0,0,0,Charles Leytem,Pascal Zeihen,9,1.5,0,LUX,19.4,3.74,99.68487,Europe & Central Asia,High income: OECD,NA,66.45658,NA,NA,NA,NA,NA,NA,NA,NA,90914.5706205781
2019,Dominican Republic,5,4,1,3,0,0,0,2,0,NA,0,0,0,0,Octavio Galan,Julio Antonio Manzueta,5,1,0,DOM,64.38,4.04,98.7,NA,NA,NA,98.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Uganda,6,3,3,4,1,0,0,0,0,NA,0,0,0,0,Jasper Okello,Namuddu Assumpta Kasamba,5,0.8333333333333334,0,UGA,NA,2.31,76.31555,Sub-Saharan Africa,Low income,NA,91.57866,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Guatemala,3,3,NA,1,1,0,0,2,0,NA,0,0,0,0,Fernando Jose Mazariegos Camas,Ana Sofía Domínguez Cajas,4,1.3333333333333333,0,GTM,22.65,3.19,98.59456,Latin America & Caribbean,Lower middle income,NA,73.94592,NA,NA,NA,2464.0881,2465.59757,NA,24.21304,94.67875,NA
2019,Honduras,3,3,NA,2,0,0,0,1,0,NA,0,0,0,0,Juan Pineda,Mario Roberto Canales Villanueva,3,1,0,HND,25.13,5.93,96.08,Latin America & Caribbean,Lower middle income,NA,96.08,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Puerto Rico,1,1,NA,1,0,0,0,2,0,NA,0,0,0,0,Caceres Luis,Omar Colon,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Tanzania,6,6,NA,2,0,0,1,0,0,NA,0,0,0,0,Ertugrul Tarhan,Betinasia Kalebu Manyama,3,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,1.30675,NA,NA,NA,NA,NA,NA,NA,NA
2019,Venezuela,2,1,1,3,0,0,0,0,0,NA,0,0,0,0,Rafael Sánchez,José Nieto,3,1.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Botswana,2,1,1,0,0,0,0,2,0,NA,0,0,0,0,Mmoloki Lekhutlile,Mathews Masole,2,1,0,BWA,22.97,8.4,76.31555,Sub-Saharan Africa,Upper middle income,NA,76.31555,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Angola,2,2,NA,0,0,0,0,0,0,NA,0,0,0,0,Gabriel Boaventura,Aldemar Guzo Camuege,0,0,0,AGO,11.06,2.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Kenya,2,1,1,0,0,0,0,0,0,NA,0,0,0,0,James Katende,Silas Isaac Wafula,0,0,0,KEN,10.57,5.37,76.31555,Sub-Saharan Africa,Low income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,United Arab Emirates,6,NA,6,0,0,0,0,0,0,NA,0,0,0,0,Rachad Zaki,Badriya Alshehhi,0,0,0,ARE,56.57,3.86,98,Middle East & North Africa,High income: nonOECD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,United States of America,6,6,NA,42,41,14,42,42,31,NA,5,1,0,0,Po-Shen Loh,Oleksandr Rudenko,212,35.333333333333336,1,NA,88.3,4.9,NA,North America,High income: OECD,0.8166666666666668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Russian Federation,6,6,NA,42,42,11,42,41,23,NA,5,1,0,0,Nazar Agakhanov,Kirill Sukhov,201,33.5,1,RUS,81.57,4.68,99.69845,Europe & Central Asia,High income: nonOECD,0.7799999999999999,2.976073134328358,2.77605,80.86472186,66.9384002685547,NA,NA,11288.8784475021,NA,NA,NA
2018,People's Republic of China,6,6,NA,42,37,17,42,42,19,NA,4,2,0,0,Zhenhua Qu,Yijie He,199,33.166666666666664,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Ukraine,6,5,1,42,34,12,42,42,14,NA,4,2,0,0,Bogdan Rublov,Andrii Pankov,186,31,1,UKR,81.49,5.32,99.67011,Europe & Central Asia,Lower middle income,0.8866666666666667,3.2151648387096774,3.8095,NA,72.9256973266602,NA,NA,3095.17358053586,NA,NA,NA
2018,Thailand,6,4,2,42,38,3,42,42,16,NA,3,3,0,0,Dungjade Shiowattana,Teeradej Kittipassorn,183,30.5,1,THA,46.54,3.2,98,NA,NA,0.5333333333333333,3.2131147540983607,NA,56.81748093,83.8126983642578,NA,NA,7273.56320732092,NA,NA,NA
2018,Taiwan,6,6,NA,42,42,15,37,25,18,NA,3,1,2,0,Tzer-Jen Wei,John Meng Kai Hong,179,29.833333333333332,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Republic of Korea,6,5,1,42,42,3,42,36,12,NA,3,3,0,0,Yongjin Song,Sang-Il Oum,177,29.5,1,NA,93.33,4.46,100,East Asia & Pacific,High income: OECD,0.7433333333333333,3.389830508474576,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Singapore,6,6,NA,41,42,3,42,37,10,NA,2,3,1,0,Yan Loi Wong,Teck Kian Teo,175,29.166666666666668,1,SGP,88.89,2.86,100,East Asia & Pacific,High income: nonOECD,0.4766666666666666,3.4285714285714284,5.311,88.16563603,NA,NA,NA,64581.9440183954,NA,NA,NA
2018,Poland,6,6,NA,42,39,7,42,37,7,NA,1,5,0,0,Michał Pilipczuk,Andrzej Grzesik,174,29,1,POL,71.02,4.61,99.67011,Europe & Central Asia,High income: OECD,0.7683333333333334,3.436900344827586,3.29601,77.54173454,80.3750991821289,NA,NA,15420.9111634295,NA,NA,21639.334068778
2018,Indonesia,6,6,NA,42,38,3,42,36,10,NA,1,5,0,0,Aleams Barra,Hery Susanto,171,28.5,1,IDN,36.8,0.99,100,East Asia & Pacific,Lower middle income,0.165,3.508771929824561,3.29048,39.78748305,81.9134979248047,NA,NA,3893.59607757239,NA,NA,NA
2018,Australia,6,6,NA,42,34,13,42,31,7,NA,2,3,1,0,Angelo Di Pasquale,Andrew Thomas Elvey Price,169,28.166666666666668,1,AUS,103.32,5.41,NA,NA,NA,0.9016666666666668,NA,4.99704,NA,NA,NA,NA,57373.6866841281,NA,NA,63276.8992140589
2018,United Kingdom,6,6,NA,42,30,7,37,33,12,NA,1,4,0,1,Geoff Smith,Dominic Yeo,161,26.833333333333332,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.89674176,83.9393005371094,NA,NA,42943.9022698053,NA,NA,NA
2018,Japan,6,6,NA,40,37,3,32,36,10,NA,1,3,2,0,Yasuo Morita,Keiko Tasaki,158,26.333333333333332,1,JPN,62.21,3.08,98.65081,East Asia & Pacific,High income: OECD,0.5133333333333333,3.746233291139241,NA,NA,78.3300018310547,NA,NA,39289.9584346358,NA,NA,43657.7687037572
2018,Serbia,6,5,1,42,37,5,35,35,4,NA,2,2,2,0,Marko Radovanović,Bojan Bašić,158,26.333333333333332,1,SRB,68.32,3.58,99.67011,Europe & Central Asia,Upper middle income,0.5966666666666667,3.7849408860759497,5.19975,73.36070915,72.4933013916016,1814.10886,1651.36852,7246.73165586437,8.80428,96.80257,NA
2018,Hungary,6,5,1,42,28,2,41,35,9,NA,0,4,2,0,József Pelikán,Sándor Dobos,157,26.166666666666668,1,HUN,50.9,4.62,99.67011,Europe & Central Asia,Upper middle income,0.77,3.8090487898089167,3.88758,76.07436064,72.9512023925781,NA,NA,16161.9805101918,NA,NA,19635.2140069754
2018,Canada,6,6,NA,42,27,1,42,36,8,NA,0,5,1,0,James Rickards,Calvin Deng,156,26,1,CAN,69.58,4.89,NA,North America,High income: OECD,0.815,NA,6.1788,NA,74.6483993530273,NA,NA,46232.9896226967,NA,NA,64561.1691257431
2018,Italy,6,6,NA,42,31,1,37,37,6,NA,0,4,2,0,Massimo Gobbino,Alessandra Caraceni,154,25.666666666666668,1,ITA,64.48,4.26,99.93,Europe & Central Asia,High income: OECD,0.71,3.893376623376624,7.56075,74.38718292,74.6545028686523,NA,NA,34483.2039992043,NA,NA,33388.6169694795
2018,Kazakhstan,6,5,1,42,29,0,42,33,5,NA,0,4,2,0,Damir Yeliussizov,Anton Vassilyev,151,25.166666666666668,1,KAZ,53.52,3.15,99.89736,Europe & Central Asia,Upper middle income,0.525,3.969431523178808,1.92974,78.90391906,NA,4691.43604,4542.45387,9812.60113654067,13.88018,95.45103,NA
2018,Islamic Republic of Iran,6,6,NA,42,37,6,39,18,8,NA,1,3,1,1,Omid Hatami Varzaneh,Seyed Hesam Firouzi,150,25,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Vietnam,6,6,NA,42,40,7,25,29,5,NA,1,2,3,0,Anh Vinh Lê,Bá Khánh Trình Lê,148,24.666666666666668,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Bulgaria,6,6,NA,42,30,2,35,29,8,NA,1,3,1,1,Peter Boyvalenkov,Emil Kolev,146,24.333333333333332,0.8333333333333334,BGR,83.13,4.05,99.67011,Europe & Central Asia,Upper middle income,0.8099999999999999,4.096031917808219,3.09655,64.78201069,74.2959976196289,NA,NA,9272.62930360848,NA,NA,NA
2018,Croatia,6,6,NA,35,33,0,36,38,3,NA,0,4,1,0,Matija Bucić,Petar Bakić,145,24.166666666666668,0.8333333333333334,HRV,72.86,3.91,99.67011,Europe & Central Asia,High income: nonOECD,0.782,4.124280413793103,NA,72.68877088,71.9412002563477,NA,NA,14909.6931860854,NA,NA,NA
2018,Slovakia,6,5,1,37,28,0,42,32,1,NA,0,3,3,0,Peter Novotný,Patrik Bak,140,23.333333333333332,1,NA,47.81,3.95,NA,NA,NA,0.6583333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Sweden,6,6,NA,42,23,5,42,24,2,NA,1,2,2,1,Paul Vaderlind,Victor Ufnarovski,138,23,0.8333333333333334,SWE,73.41,7.64,99.67011,Europe & Central Asia,High income: OECD,1.528,4.33348304347826,4.10575,92.14167705,83.7573013305664,NA,NA,54608.3602546906,NA,NA,44134.5946903559
2018,Türkiye,6,6,NA,42,30,7,31,26,2,NA,1,1,4,0,Azer Kerimov,Selim Bahadır,138,23,1,NA,115.46,4.3,99.39,NA,NA,0.7166666666666667,4.321304347826087,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Israel,6,5,1,38,30,2,31,26,9,NA,0,2,4,0,Dan Carmon,Lev Radzivilovsky,136,22.666666666666668,1,ISR,57.39,6.06,89.90199,Middle East & North Africa,High income: OECD,1.01,3.966264264705882,NA,NA,NA,NA,NA,41715.0292840432,NA,NA,28131.6268378426
2018,Georgia,6,6,NA,42,17,0,40,23,11,NA,0,1,5,0,George Chelidze,Givi Nadibaidze,133,22.166666666666668,1,GEO,66.04,3.46,99.92,Europe & Central Asia,Lower middle income,0.5766666666666667,4.507669172932331,9.70936,63.96862952,72.1043014526367,619.69516,599.77431,4717.14302573577,12.9515,NA,NA
2018,Brazil,6,6,NA,35,30,1,42,13,11,NA,1,0,4,1,Régis Prado Barbosa,José Armando Barbosa Filho,132,22,0.8333333333333334,BRA,51.19,6.09,99.04,NA,NA,1.218,4.501818181818182,1.97273,NA,81.1241989135742,NA,NA,8920.76210462979,NA,NA,NA
2018,India,6,6,NA,36,28,0,28,33,7,NA,0,3,2,1,Venkatachala Belur Jana,Prashant Sohani,132,22,0.8333333333333334,IND,28.53,4.38,91.66404,South Asia,Lower middle income,0.876,4.166547272727272,16.064,NA,59.9392013549805,NA,NA,2009.97885727039,NA,NA,NA
2018,Mongolia,6,6,NA,42,28,0,42,18,2,NA,0,1,5,0,Bayarmagnai Gombodorj,Battsengel Baasanjav,132,22,1,MNG,65.65,4,99.53,East Asia & Pacific,Lower middle income,0.6666666666666666,4.524090909090909,2.91112,NA,67.3252029418945,NA,NA,4121.73243469391,NA,NA,NA
2018,Germany,6,6,NA,30,23,3,42,24,9,NA,1,2,1,2,Jürgen Prestin,Christian Reiher,131,21.833333333333332,0.6666666666666666,DEU,69.16,4.98,99.67011,Europe & Central Asia,High income: OECD,1.245,4.56504320610687,9.04953,89.73912104,73.4419021606445,NA,NA,47603.0276328757,NA,NA,70678.3660310355
2018,Armenia,6,5,1,42,25,0,37,26,0,NA,0,2,4,0,Smbat Gogyan,Gurgen Asatryan,130,21.666666666666668,1,ARM,56.17,2.26,99.67011,Europe & Central Asia,Lower middle income,0.37666666666666665,4.600158923076923,5.85739,NA,NA,NA,NA,4212.07094272937,NA,NA,NA
2018,France,6,6,NA,30,22,1,42,23,11,NA,1,1,4,0,Jean-Louis Tu,Cécile Gachet,129,21.5,1,FRA,67.54,5.41,99.67011,Europe & Central Asia,High income: OECD,0.9016666666666668,4.635819069767441,7.96157,82.04353422,76.5961990356445,NA,NA,41463.6440227034,NA,NA,35290.1248810422
2018,Romania,6,6,NA,41,33,0,25,24,6,NA,1,1,2,2,Cătălin-Liviu Gherghe,Mihai Chiş,129,21.5,0.6666666666666666,ROU,51.99,3.32,99.42919,Europe & Central Asia,Upper middle income,0.83,4.624613488372093,NA,70.68127793,82.5093002319336,NA,NA,12301.1864034302,NA,NA,NA
2018,Peru,6,5,1,42,24,0,33,24,2,NA,0,2,3,1,Fidel Guillermo Jimenez Pasapera,Jonathan Samuel Farfan Vargas,125,20.833333333333332,0.8333333333333334,PER,NA,3.71,99.04,Latin America & Caribbean,Upper middle income,0.742,4.753920000000001,NA,52.54031157,84.2516021728516,8267.0824,8168.56238,6941.23584763012,17.13195,83.17677,NA
2018,Mexico,6,6,NA,36,20,0,38,23,6,NA,0,1,4,1,Marco Antonio Figueroa Ibarra,Daniel Perales Anaya,123,20.5,0.8333333333333334,MEX,41.64,4.14,98.61,NA,NA,0.828,4.810243902439025,NA,65.77263448,77.5091018676758,NA,NA,9673.44367360619,NA,NA,26364.439488613
2018,Netherlands,6,6,NA,35,22,0,42,23,1,NA,0,1,4,1,Quintijn Puite,Birgit van Dalen,123,20.5,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA,6.37706,94.71207372,80.5931015014648,NA,NA,53024.0592130531,NA,NA,53653.7039877566
2018,Philippines,6,6,NA,42,26,3,33,16,1,NA,1,1,2,2,Richard Eden,Christian Paul Chan Shio,121,20.166666666666668,0.6666666666666666,PHL,29.43,3.86,98.65081,East Asia & Pacific,Lower middle income,0.965,4.891775702479339,NA,NA,NA,NA,NA,3102.71336329931,NA,NA,NA
2018,Argentina,6,6,NA,36,16,0,39,22,2,NA,0,1,4,0,Patricia Fauring,Martín Mereb,115,19.166666666666668,0.8333333333333334,ARG,90.97,4.88,99.50552,NA,NA,0.976,5.191592347826087,NA,NA,79.5768966674805,NA,NA,11683.9496216363,NA,NA,NA
2018,Czech Republic,6,5,1,36,22,0,35,19,3,NA,0,2,2,2,Josef Tkadlec,Michal Rolínek,115,19.166666666666668,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Bangladesh,6,6,NA,42,30,3,27,10,2,NA,1,0,3,2,Mahbubul Alam Majumdar,A A Munir Hasan,114,19,0.6666666666666666,BGD,19.7,1.66,93,NA,NA,0.415,4.894736842105263,NA,NA,NA,NA,NA,1698.26280233547,NA,NA,NA
2018,Slovenia,6,6,NA,33,14,4,37,14,2,NA,0,1,1,4,Gregor Dolinar,Jakob Jurij Snoj,104,17.333333333333332,0.3333333333333333,SVN,77.3,4.93,99.67011,Europe & Central Asia,High income: OECD,2.465,5.750198653846154,6.56175,79.7499766,79.8134994506836,NA,NA,26123.9738694646,NA,NA,34562.7955648298
2018,Bosnia and Herzegovina,6,5,1,39,17,0,36,10,1,NA,0,0,4,2,Admir Beširević,Marko Ćitić,103,17.166666666666668,0.6666666666666666,BIH,43.16,3.89,99.67011,Europe & Central Asia,Upper middle income,0.9725,5.806025825242718,4.75242,70.12013504,76.5640029907227,NA,NA,6065.67270824158,NA,NA,NA
2018,Tajikistan,6,6,NA,42,27,0,16,17,1,NA,0,0,5,1,Umed Karimov,Pirahmad Olimjon,103,17.166666666666668,0.8333333333333334,TJK,NA,5.39,99.67011,Europe & Central Asia,Low income,1.0779999999999998,5.806025825242718,NA,NA,NA,NA,NA,826.621530538704,NA,NA,NA
2018,Belarus,6,6,NA,32,14,1,28,25,2,NA,0,0,4,1,Igor Voronovich,Mikhail Karpuk,102,17,0.6666666666666666,BLR,84.54,5.38,99.85,Europe & Central Asia,Upper middle income,1.345,5.8735294117647054,NA,79.12988669,NA,NA,NA,6289.93855308212,NA,NA,NA
2018,New Zealand,6,6,NA,35,19,0,34,14,0,NA,0,1,2,3,Ross Atkins,Peter Huxford,102,17,0.5,NZL,81.25,5.19,98.65081,East Asia & Pacific,High income: OECD,1.7300000000000002,5.802988823529412,6.3335,NA,NA,NA,NA,41945.3316690932,NA,NA,47311.1407211945
2018,Belgium,6,5,1,35,16,0,28,10,3,NA,0,0,4,1,Bart Windels,Philippe Niederkorn,92,15.333333333333334,0.6666666666666666,BEL,79.12,6.38,NA,NA,NA,1.595,NA,3.71729,88.65506428,75.0718002319336,NA,NA,47518.6360388914,NA,NA,NA
2018,Malaysia,6,6,NA,35,18,0,18,18,1,NA,0,0,2,3,Muhammad Syafiq Johar,Nor Sakinah Mohamad,90,15,0.3333333333333333,MYS,45.28,4.13,97,East Asia & Pacific,Upper middle income,2.065,6.466666666666667,3.54733,81.20170665,NA,16069.00368,14971.09566,11373.2330025676,19.73864,93.36094,NA
2018,Hong Kong,6,6,NA,32,22,0,14,17,4,NA,0,0,2,4,Ka Ho Law,Shun Ming Samuel Lee,89,14.833333333333334,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Republic of Moldova,6,6,NA,35,14,0,18,16,3,NA,0,0,3,3,Valeriu Baltag,Valeriu Guțu,86,14.333333333333334,0.5,NA,52.84,5.54,99.67011,Europe & Central Asia,Lower middle income,1.846666666666667,6.953728604651162,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Estonia,6,5,1,25,16,0,26,12,1,NA,0,1,0,3,Oleg Košik,Sandra Schumann,80,13.333333333333334,0.16666666666666666,EST,72.07,5.24,99.67011,Europe & Central Asia,High income: OECD,5.24,7.47525825,6.31962,89.35700777,81.5042037963867,NA,NA,23266.3462718751,NA,NA,NA
2018,Lithuania,6,3,3,35,10,0,20,12,0,NA,0,0,2,3,Artūras Dubickas,Leonas Narkevičius,77,12.833333333333334,0.3333333333333333,LTU,69.72,3.89,99.67011,Europe & Central Asia,High income: nonOECD,1.945,7.766502077922077,4.26941,79.72258277,82.9925994873047,NA,NA,19153.4089860651,NA,NA,20511.0126511285
2018,Portugal,6,5,1,24,13,0,28,11,1,NA,0,0,2,3,Joana Teles,Rodrigo Matias,77,12.833333333333334,0.3333333333333333,PRT,65.03,4.68,99.66392,Europe & Central Asia,High income: OECD,2.34,7.766019740259741,NA,74.66096828,83.2699966430664,NA,NA,23407.9065887968,NA,NA,40790.917976092
2018,Greece,6,6,NA,36,11,0,16,9,2,NA,0,0,2,2,Anargyros Fellouris,Evangelos Zotos,74,12.333333333333334,0.3333333333333333,GRC,140.95,3.6,99.16,Europe & Central Asia,High income: OECD,1.8,8.04,9.0838,72.9520942,76.1411972045898,NA,NA,20324.2535641478,NA,NA,23637.9508329412
2018,Spain,6,6,NA,36,9,0,18,11,0,NA,0,0,2,4,María Gaspar,Óscar Rivero,74,12.333333333333334,0.3333333333333333,ESP,92.17,4.18,100,NA,NA,2.09,8.108108108108107,5.19562,86.10723553,80.1184997558594,NA,NA,30370.8923252247,NA,NA,44121.1397593761
2018,Norway,6,5,1,21,11,0,24,15,2,NA,0,0,2,1,Dávid Kunszenti-Kovács,Johannes Kleppe,73,12.166666666666666,0.3333333333333333,NOR,85.39,7.6,99.67011,Europe & Central Asia,High income: OECD,3.8,8.192063835616437,NA,96.49165799,83.1919021606445,NA,NA,81697.2459836768,NA,NA,47386.7725063986
2018,Austria,6,5,1,15,18,0,20,19,0,NA,0,0,3,1,Robert Geretschläger,Stefan Leopoldseder,72,12,0.5,AUT,85.87,5.23,99.67011,Europe & Central Asia,High income: OECD,1.7433333333333334,8.305842499999999,6.07867,87.71046495,76.7076034545898,NA,NA,51461.9547804677,NA,NA,46582.4050866529
2018,Denmark,6,6,NA,23,15,0,22,10,1,NA,0,0,3,0,Kirsten Rosenkilde,Frederik Ravn Klausen,71,11.833333333333334,0.5,DNK,81.14,7.3,99.67011,Europe & Central Asia,High income: OECD,2.433333333333333,8.422826197183097,5.43917,97.64426813,76.2565994262695,NA,NA,61350.3479093986,NA,NA,53942.7224890275
2018,Finland,6,5,1,21,13,0,25,10,1,NA,0,0,2,2,Neea Palojärvi,Otte Heinävaara,70,11.666666666666666,0.3333333333333333,FIN,92.39,6.28,99.67011,Europe & Central Asia,High income: OECD,3.14,8.543152285714285,4.61027,88.88996,73.7761993408203,NA,NA,50152.3401411303,NA,NA,39525.4963947116
2018,Saudi Arabia,6,5,1,22,16,0,15,14,2,NA,0,1,1,1,Fawzi Al-Thukair,Tarek Shehata,69,11.5,0.3333333333333333,SAU,74.53,NA,89.90199,Middle East & North Africa,High income: nonOECD,NA,7.817564347826087,6.91168,93.31000185,NA,NA,NA,23338.9634580718,NA,NA,NA
2018,Syria,6,6,NA,30,13,0,9,17,0,NA,0,0,2,2,Omran Kouba,Abdullatif Hanano,69,11.5,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,South Africa,6,6,NA,31,9,0,16,9,1,NA,0,0,1,4,Liam Baker,Phil Labuschagne,66,11,0.16666666666666666,ZAF,23.39,5.64,75.92827,Sub-Saharan Africa,Upper middle income,5.64,6.90257,7.25174,NA,82.8785018920898,21529.00593,18510.80339,6374.02819575944,18.87352,95.05255,NA
2018,Costa Rica,5,5,NA,29,7,0,19,10,0,NA,0,0,2,2,Edward Leonardo Coto Mora,German José Mora Sáenz,65,13,0.4,CRI,52.87,6.77,80.55,Latin America & Caribbean,Upper middle income,3.385,6.196153846153846,2.17643,74.08680223,74.6763000488281,4225.79785,4189.77401,12027.3658826316,26.08667,97.396,28552.0139581304
2018,Turkmenistan,6,6,NA,36,9,0,16,3,1,NA,0,0,1,4,Arslan Hojiyev,Gurbangeldi Bayjayev,65,10.833333333333334,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6966.63541063077,NA,NA,NA
2018,Macau,6,5,1,31,12,0,13,5,0,NA,0,0,1,3,Lung Yam Wan,Hio Tong Wu,61,10.166666666666666,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Colombia,6,5,1,29,9,0,16,3,2,NA,0,0,1,2,Maria Elizabeth Losada,Juan Sebastian Díaz,59,9.833333333333334,0.16666666666666666,COL,57.32,NA,98.88,Latin America & Caribbean,Upper middle income,NA,10.055593220338984,1.3816,NA,77.4400024414063,14868.81118,14251.88043,6667.7906995498,15.98262,87.36008,35787.9145993948
2018,Iceland,6,6,NA,22,4,0,27,3,0,NA,0,0,1,3,Marteinn Þór Harðarson,Jóhanna Katrín Eggertsdóttir,56,9.333333333333334,0.16666666666666666,ISL,69.34,7.56,99.67011,Europe & Central Asia,High income: OECD,7.56,10.678940357142856,4.96696,99.01095399,90.2083969116211,NA,NA,73191.1163154337,NA,NA,40292.6114157057
2018,Switzerland,6,6,NA,13,11,0,23,5,0,NA,0,0,1,1,Arnaud Maret,Cyril Jonas Frei,52,8.666666666666666,0.16666666666666666,CHE,64.35,4.93,99.67011,Europe & Central Asia,High income: OECD,4.93,11.500397307692309,6.93209,NA,81.2753982543945,NA,NA,82796.5471631285,NA,NA,72235.2850479898
2018,Azerbaijan,6,6,NA,28,8,0,9,3,2,NA,0,0,0,5,Fuad Garayev,Mahammad Shirinov,50,8.333333333333334,0,AZE,28.97,2.46,99.67011,Europe & Central Asia,Upper middle income,NA,11.960413199999998,3.80257,79.79999549,NA,1156.82582,1018.48107,4721.17808673142,7.43546,98.65656,NA
2018,Tunisia,6,6,NA,27,7,0,10,5,0,NA,0,0,0,3,Salah Marzougui,Mohsen Ben Ahmed Ben Abdallah,49,8.166666666666666,0,TUN,31.14,NA,97.98,Middle East & North Africa,Upper middle income,NA,11.997551020408164,9.91152,64.19081023,NA,NA,NA,3447.50790975551,NA,NA,NA
2018,Ecuador,6,4,2,19,4,0,19,4,2,NA,0,0,0,3,Fernando Alberto Alvarez,Anthony Flores,48,8,0,ECU,47.33,4.62,96.5,Latin America & Caribbean,Upper middle income,NA,12.0625,NA,NA,79.3757019042969,NA,NA,6344.87197850057,NA,NA,NA
